frame,read_ms,preprocess_ms,inference_ms,postprocess_ms,total_ms
1257,65.537,5.829,19.228,2.666,93.259
1258,15.574,5.514,18.422,2.458,41.968
1259,49.226,5.979,19.749,2.647,77.601
1260,21.383,10.604,44.642,7.788,84.416
1261,111.879,12.972,31.906,3.138,159.896
1262,22.594,15.914,16.81,2.379,57.697
1263,96.077,5.496,16.222,2.371,120.166
1264,31.305,11.6,26.103,2.577,71.585
1265,148.053,5.456,16.648,2.477,172.635
1266,23.373,9.783,36.023,4.385,73.563
1267,103.482,11.641,26.135,2.169,143.426
1268,26.839,11.315,32.169,4.383,74.706
1269,143.232,12.077,38.863,2.723,196.895
1270,23.32,18.48,35.922,4.438,82.16
1271,99.866,11.424,32.469,3.421,147.18
1272,23.166,11.352,32.408,4.353,71.278
1273,150.215,11.29,30.603,2.364,194.473
1274,21.084,13.361,46.248,9.82,90.514
1275,65.117,19.688,23.706,2.811,111.323
1276,20.24,11.627,43.209,8.302,83.378
1277,101.254,13.386,25.762,2.479,142.88
1278,27.745,6.836,27.261,3.132,64.973
1279,109.859,7.482,19.874,2.207,139.422
1280,18.998,11.275,32.18,4.497,66.951
1281,152.608,5.647,16.045,2.252,176.553
1282,25.487,11.266,32.363,4.266,73.383
1283,99.466,9.384,37.101,3.748,149.699
1284,23.275,11.23,32.648,4.245,71.398
1285,157.88,20.014,20.104,2.612,200.609
1286,29.494,9.408,29.82,6.655,75.377
1287,55.025,5.613,18.342,4.288,83.268
1288,134.125,11.554,33.319,6.326,185.324
1289,64.807,9.339,34.565,4.405,113.116
1290,101.553,11.478,32.59,4.435,150.056
1291,36.362,17.118,40.659,4.782,98.92
1292,110.209,9.886,29.494,3.342,152.931
1293,33.303,11.47,32.765,4.401,81.94
1294,125.62,11.139,25.523,2.794,165.077
1295,27.413,12.271,28.565,4.247,72.495
1296,77.271,11.089,38.781,4.798,131.938
1297,70.942,8.87,23.664,2.562,106.038
1298,62.038,7.008,24.161,3.024,96.231
1299,67.739,20.731,42.351,2.935,133.755
1300,21.737,13.028,18.662,2.533,55.96
1301,82.73,5.748,16.12,1.869,106.467
1302,13.276,5.373,18.041,2.52,39.21
1303,55.078,9.954,18.527,2.23,85.789
1304,18.427,5.523,18.227,2.401,44.578
1305,83.328,5.642,15.246,1.955,106.171
1306,13.276,5.594,18.642,2.473,39.986
1307,52.164,9.797,21.048,1.985,84.995
1308,19.722,5.68,17.96,2.376,45.739
1309,82.769,5.869,15.06,1.913,105.611
1310,13.011,5.559,21.259,2.571,42.4
1311,72.062,9.932,15.023,1.919,98.936
1312,17.848,5.647,18.291,2.394,44.18
1313,77.779,5.871,17.338,1.97,102.957
1314,13.013,5.35,17.701,2.59,38.655
1315,52.779,9.84,18.193,1.918,82.73
1316,17.577,5.763,17.701,2.467,43.508
1317,92.146,5.953,12.478,1.867,112.444
1318,13.484,5.873,18.556,2.574,40.486
1319,50.625,9.656,18.762,1.92,80.962
1320,17.352,5.652,17.51,2.414,42.929
1321,80.596,5.634,16.21,1.837,104.277
1322,14.158,6.715,18.882,2.465,42.219
1323,54.399,9.79,16.502,1.904,82.595
1324,17.272,5.704,17.679,2.326,42.98
1325,98.605,8.325,14.587,1.861,123.377
1326,13.059,5.346,18.122,2.431,38.958
