frame,read_ms,preprocess_ms,inference_ms,postprocess_ms,total_ms
2125,81.864,4.901,13.005,3.073,102.843
2126,23.472,4.554,12.736,3.17,43.932
2127,76.323,4.783,13.049,2.323,96.477
2128,22.283,4.612,12.902,3.229,43.026
2129,59.747,4.712,13.034,2.206,79.7
2130,22.74,4.185,12.836,3.051,42.812
2131,77.695,4.719,13.032,3.049,98.496
2132,13.424,4.546,12.806,3.785,34.561
2133,66.68,4.852,13.122,2.23,86.885
2134,15.842,4.755,12.85,3.268,36.714
2135,87.534,4.562,12.881,1.336,106.313
2136,13.37,4.234,14.945,1.97,34.519
2137,67.174,4.596,12.969,2.213,86.952
2138,13.507,4.657,12.859,2.166,33.188
2139,94.588,4.779,12.765,1.517,113.65
2140,27.767,13.069,18.128,2.04,61.003
2141,35.89,5.079,12.928,2.186,56.083
2142,44.103,4.34,12.82,2.13,63.393
2143,58.01,4.844,12.924,2.289,78.066
2144,41.258,4.97,12.968,2.194,61.389
2145,35.959,4.604,12.881,2.091,55.534
2146,42.395,4.597,14.036,1.987,63.014
2147,54.715,4.744,15.039,2.182,76.68
2148,36.263,4.614,14.4,2.263,57.54
2149,38.505,4.35,12.979,3.099,58.934
2150,33.447,4.459,12.854,1.978,52.738
2151,67.121,4.812,13.001,2.195,87.129
2152,25.864,4.427,12.928,2.227,45.447
2153,52.145,4.538,13.128,3.343,73.154
2154,24.844,4.663,13.052,2.068,44.627
2155,85.144,4.75,13.197,1.466,104.557
2156,22.99,6.263,28.237,4.925,62.415
2157,93.474,10.467,19.325,2.593,125.859
2158,15.439,4.417,14.441,2.952,37.249
2159,176.749,4.352,14.596,3.143,198.841
2160,23.27,11.393,19.55,4.787,59.0
2161,110.254,8.163,19.63,4.045,142.091
2162,32.059,9.953,23.784,4.955,70.75
2163,173.708,7.806,14.674,1.921,198.108
2164,22.183,5.798,19.042,3.93,50.953
2165,97.142,4.479,13.629,2.219,117.469
2166,105.808,7.87,17.575,2.101,133.354
2167,27.642,3.938,13.107,3.155,47.842
2168,150.086,4.327,13.888,3.295,171.595
2169,23.708,8.887,19.53,5.17,57.295
2170,79.278,4.654,12.904,3.21,100.046
2171,155.986,3.817,12.607,3.085,175.494
2172,22.49,7.637,23.183,5.071,58.381
2173,117.453,8.745,13.797,3.318,143.312
2174,21.906,8.283,18.713,5.077,53.978
2175,168.129,6.493,14.32,3.369,192.311
2176,29.286,13.222,20.351,5.656,68.516
2177,79.401,4.871,12.929,3.244,100.445
2178,105.197,6.527,13.666,2.09,127.48
2179,19.089,10.474,19.522,5.051,54.135
2180,76.75,4.712,12.91,2.936,97.308
2181,115.883,8.639,22.891,2.61,150.023
2182,23.542,6.565,25.142,4.816,60.066
2183,173.114,8.801,13.198,2.971,198.083
2184,12.677,4.382,12.459,3.108,32.625
2185,93.166,8.754,23.229,4.978,130.128
2186,84.474,8.228,21.416,6.175,120.293
2187,118.884,10.58,16.853,4.897,151.215
2188,67.95,14.455,21.818,5.192,109.414
2189,108.04,6.12,12.53,3.015,129.706
2190,22.774,8.139,15.909,3.456,50.278
2191,157.684,5.193,13.02,2.251,178.147
2192,15.407,8.447,20.396,4.06,48.311
2193,100.425,4.597,12.799,3.042,120.863
2194,110.875,6.92,22.737,3.06,143.591
2195,53.45,11.718,18.98,3.427,87.574
2196,108.607,4.814,13.028,4.359,130.808
2197,38.955,8.655,21.675,6.255,75.541
2198,112.556,8.469,18.836,3.178,143.039
2199,41.28,4.916,13.022,3.221,62.439
2200,53.003,4.968,12.951,3.324,74.246
2201,25.176,4.649,12.879,3.136,45.841
2202,54.032,4.741,12.922,3.558,75.254
2203,46.19,4.678,12.897,3.166,66.93
2204,45.892,4.653,12.969,2.99,66.504
2205,36.765,4.465,12.898,3.199,57.327
2206,36.07,4.99,12.872,3.032,56.965
2207,65.839,4.61,12.929,3.928,87.306
2208,30.845,4.778,13.482,3.91,53.015
2209,53.772,7.906,19.409,3.189,84.276
2210,36.559,4.63,12.823,3.151,57.162
2211,62.652,4.603,12.936,3.109,83.301
2212,41.084,4.563,12.899,3.081,61.628
2213,35.331,4.523,13.035,3.154,56.044
2214,40.337,4.626,12.746,2.99,60.699
2215,59.466,4.7,12.912,3.055,80.132
2216,38.276,4.601,12.948,3.206,59.032
2217,39.591,4.523,13.069,3.197,60.379
2218,34.548,4.815,12.767,2.979,55.108
2219,66.321,4.262,12.983,3.106,86.671
2220,26.072,3.723,12.797,3.029,45.622
2221,52.084,4.598,13.025,3.015,72.722
2222,22.899,4.744,12.799,3.002,43.443
2223,82.452,4.928,13.018,3.004,103.402
2224,13.235,4.455,12.894,3.065,33.649
2225,97.307,4.223,12.612,2.153,116.295
2226,13.381,4.214,12.882,4.74,35.217
2227,83.738,4.679,12.868,2.115,103.4
2228,11.254,4.342,14.228,3.056,32.88
2229,65.544,4.694,13.14,2.473,85.851
2230,13.541,4.453,12.848,3.106,33.948
2231,85.65,4.784,12.985,2.178,105.597
2232,12.621,4.356,12.941,3.181,33.099
2233,62.005,5.083,13.029,3.177,83.293
2234,14.54,4.872,12.791,3.169,35.373
2235,84.162,4.66,12.938,2.079,103.838
2236,13.432,4.707,14.934,3.185,36.258
2237,56.856,4.641,12.994,3.095,77.587
2238,13.38,4.498,14.823,3.268,35.969
2239,81.45,4.599,12.887,2.095,101.032
2240,13.519,4.52,13.03,3.602,34.672
2241,70.449,10.603,17.831,2.448,101.33
2242,11.807,4.543,12.921,2.969,32.24
2243,86.045,4.966,12.656,2.059,105.727
2244,13.054,4.364,14.963,2.969,35.35
2245,57.348,4.59,12.975,3.2,78.113
2246,15.505,4.166,12.925,3.172,35.768
2247,47.951,4.536,12.737,3.076,68.299
2248,51.678,4.717,12.806,3.318,72.52
2249,37.743,4.641,12.865,3.109,58.358
2250,47.704,4.632,14.949,3.02,70.304
2251,20.083,4.727,12.799,3.026,40.635
2252,54.396,4.671,12.894,3.14,75.101
2253,40.054,4.521,13.677,2.975,61.226
2254,54.831,4.602,13.181,3.121,75.735
2255,21.531,4.556,12.818,3.083,41.988
2256,53.345,4.819,13.491,3.232,74.887
2257,61.52,6.719,14.393,3.201,85.833
2258,42.033,4.573,12.805,3.042,62.452
2259,48.723,4.023,12.855,2.998,68.6
2260,26.727,4.489,12.755,3.021,46.991
2261,76.027,4.23,12.91,3.186,96.353
2262,14.463,4.353,12.881,3.127,34.825
2263,65.23,4.765,12.925,3.27,86.189
2264,14.925,4.491,12.737,2.935,35.088
2265,89.675,4.838,12.814,2.249,109.577
2266,13.112,4.573,15.03,3.144,35.859
2267,63.172,4.689,13.055,2.99,83.907
2268,13.688,4.198,12.899,3.113,33.899
2269,87.391,4.957,13.223,2.144,107.715
2270,12.567,4.589,14.726,2.939,34.821
2271,64.982,5.565,13.567,2.157,86.271
2272,13.792,4.707,12.83,2.881,34.209
2273,90.915,4.664,13.026,6.649,115.254
2274,20.504,4.623,13.75,3.431,42.308
2275,62.035,4.799,13.057,2.977,82.869
2276,14.896,4.464,12.676,2.891,34.927
2277,95.152,4.472,12.477,2.056,114.157
2278,13.112,4.166,13.01,3.026,33.314
2279,60.524,5.327,13.014,3.148,82.013
2280,13.631,4.31,13.711,2.925,34.578
2281,85.449,4.791,12.961,2.188,105.389
2282,13.16,4.546,14.805,3.071,35.582
2283,66.494,4.426,13.384,2.995,87.299
2284,13.731,4.607,14.143,3.82,36.301
2285,82.476,4.621,12.989,3.009,103.096
2286,13.754,4.844,14.105,3.267,35.97
2287,62.672,4.687,13.086,3.333,83.777
2288,16.428,4.065,13.08,3.038,36.611
2289,100.663,4.977,13.025,2.293,120.959
2290,11.254,4.368,14.433,2.089,32.145
2291,67.085,4.312,12.901,2.079,86.377
2292,13.749,4.71,12.886,3.053,34.397
2293,81.896,4.654,12.983,1.535,101.068
2294,12.031,4.621,13.073,2.009,31.733
2295,63.974,4.702,13.071,1.968,83.715
2296,13.259,4.56,12.858,3.0,33.677
2297,92.99,4.026,12.797,1.505,111.318
2298,13.118,4.477,14.227,3.098,34.919
2299,56.784,4.543,15.498,2.295,79.121
2300,22.585,4.474,12.691,2.198,41.947
2301,83.369,4.94,13.298,2.094,103.701
2302,13.841,4.252,12.943,2.162,33.198
2303,65.34,4.597,13.032,3.147,86.117
2304,18.658,4.632,12.794,1.997,38.082
2305,104.119,5.447,13.036,1.517,124.12
2306,13.505,4.149,16.954,1.988,36.596
2307,62.961,4.916,13.218,2.1,83.196
2308,18.241,4.58,12.811,2.018,37.65
2309,85.184,4.306,12.973,3.286,105.749
2310,11.187,4.446,12.933,3.022,31.588
2311,75.313,4.28,13.077,2.307,94.978
2312,13.785,4.416,12.812,3.398,34.411
2313,84.945,4.769,13.021,1.895,104.63
2314,13.008,4.153,12.917,3.491,33.569
2315,70.285,4.671,13.028,2.716,90.701
2316,13.513,4.177,12.783,2.827,33.299
2317,96.329,4.228,13.205,2.935,116.698
2318,11.447,4.484,13.029,3.002,31.962
2319,69.122,4.679,13.03,2.328,89.158
2320,12.609,4.661,13.731,2.969,33.97
2321,115.724,3.937,12.575,2.248,134.483
2322,13.193,4.29,12.96,2.992,33.436
2323,66.108,4.697,13.054,2.324,86.182
2324,11.827,4.465,14.197,3.044,33.533
2325,89.074,4.643,12.881,2.056,108.655
2326,13.504,4.643,14.97,3.169,36.287
2327,62.244,4.805,13.253,3.181,83.483
2328,16.511,4.482,12.896,3.197,37.086
2329,88.021,4.433,12.964,2.124,107.543
2330,11.706,4.492,14.099,3.054,33.351
2331,68.359,4.65,13.013,2.487,88.51
2332,13.954,4.556,13.685,2.964,35.159
2333,84.596,4.883,13.117,2.81,105.406
2334,29.494,4.31,14.649,3.183,51.636
2335,46.857,4.778,13.116,3.195,67.946
2336,32.077,4.486,15.069,3.13,54.76
2337,137.008,4.954,13.328,3.267,158.557
2338,21.183,5.523,18.988,3.277,48.971
2339,70.729,4.383,13.039,3.092,91.243
2340,13.644,4.36,12.959,3.033,33.997
2341,91.893,4.073,12.89,2.233,111.088
2342,11.507,4.619,12.894,2.984,32.004
2343,73.049,4.744,13.085,2.065,92.944
2344,11.899,4.276,15.845,3.125,35.146
2345,90.579,5.066,12.85,2.224,110.719
2346,13.461,4.554,13.992,6.001,38.009
2347,60.612,4.694,13.122,2.324,80.751
2348,22.609,4.399,16.655,7.75,51.414
2349,115.913,5.448,13.51,3.395,138.266
2350,104.293,9.013,19.34,3.264,135.91
2351,13.871,4.577,13.06,3.172,34.68
2352,157.171,4.78,14.283,3.052,179.286
2353,12.166,4.518,12.866,3.03,32.58
2354,167.284,4.605,12.718,3.06,187.666
2355,23.802,9.051,25.407,4.943,63.202
2356,62.434,4.426,12.663,2.807,82.33
2357,189.179,4.625,12.739,3.33,209.873
2358,16.324,4.212,13.212,3.196,36.944
2359,140.417,6.885,19.207,2.994,169.503
2360,18.805,8.676,19.361,4.984,51.826
2361,86.912,4.559,12.788,3.001,107.259
2362,151.952,8.615,13.559,3.009,177.136
2363,24.144,7.6,18.601,5.224,55.569
2364,108.503,4.674,12.742,3.141,129.06
2365,133.021,5.637,13.057,3.401,155.116
2366,20.994,8.88,19.939,5.132,54.946
2367,124.776,4.29,12.988,2.937,144.991
2368,13.551,4.711,13.199,5.479,36.94
2369,182.497,6.4,13.147,3.315,205.359
2370,19.039,8.551,17.315,7.024,51.929
2371,68.062,4.425,13.366,3.543,89.396
2372,95.264,8.693,23.061,6.326,133.345
2373,53.503,8.368,22.677,5.042,89.589
2374,112.272,9.533,21.637,4.111,147.553
2375,23.639,8.06,18.456,6.858,57.014
2376,116.436,8.744,14.978,3.126,143.286
2377,122.48,5.426,12.994,3.153,144.053
2378,24.667,8.538,19.155,4.78,57.139
2379,119.862,8.535,19.389,4.972,152.758
2380,25.413,8.22,17.097,5.082,55.812
2381,167.74,8.866,13.691,3.067,193.365
2382,22.3,6.431,19.293,7.354,55.377
2383,124.38,6.074,15.179,3.137,148.77
2384,22.46,8.084,19.57,5.058,55.172
2385,112.222,18.219,37.883,3.209,171.533
2386,23.8,9.118,21.725,5.189,59.833
2387,131.486,9.399,12.952,3.383,157.221
2388,23.937,7.427,17.326,4.543,53.233
2389,181.127,8.278,15.628,3.293,208.326
2390,19.797,4.764,13.081,3.088,40.73
2391,63.285,4.626,13.35,3.128,84.39
2392,15.255,4.672,12.873,3.109,35.908
2393,84.376,4.839,12.958,2.245,104.417
2394,15.94,4.703,12.816,3.19,36.648
2395,61.891,4.256,13.041,3.183,82.371
2396,14.414,4.605,12.827,2.964,34.81
2397,92.784,4.659,12.63,2.402,112.476
2398,13.798,4.754,14.457,3.092,36.101
2399,58.673,4.889,13.018,3.149,79.729
2400,13.739,4.53,12.834,3.054,34.157
2401,86.013,4.892,12.984,2.185,106.073
2402,13.325,4.194,14.887,2.944,35.351
2403,66.895,7.766,20.275,3.439,98.375
2404,17.958,4.481,15.008,2.928,40.374
2405,86.682,4.423,12.665,2.191,105.961
2406,14.691,4.513,13.723,2.908,35.835
2407,61.959,4.387,12.907,3.218,82.471
2408,22.001,4.62,12.838,3.107,42.566
2409,76.252,4.715,14.8,3.129,98.896
2410,13.252,4.655,13.057,3.267,34.232
2411,64.89,4.879,13.147,3.359,86.276
2412,14.034,4.43,12.915,3.041,34.421
2413,81.036,4.828,12.951,2.557,101.371
2414,13.32,4.473,13.288,3.128,34.209
2415,59.002,4.64,12.991,3.256,79.889
2416,15.69,4.51,12.84,2.937,35.976
2417,85.687,4.585,12.779,2.162,105.213
2418,13.379,4.206,13.701,3.023,34.309
2419,55.709,8.128,14.999,3.048,81.884
2420,36.275,4.582,12.885,3.055,56.797
2421,71.191,5.004,13.103,3.32,92.618
2422,25.435,4.233,13.073,3.129,45.87
2423,55.42,4.255,13.109,3.295,76.079
2424,19.653,4.362,12.752,3.071,39.838
2425,79.058,4.818,12.98,2.778,99.634
2426,13.383,4.097,12.955,3.164,33.599
2427,65.131,4.577,13.074,2.281,85.064
2428,11.129,4.77,13.568,3.203,32.67
2429,89.333,4.427,12.66,2.292,108.712
2430,12.277,4.189,12.998,3.018,32.482
2431,65.938,4.809,12.971,2.16,85.877
2432,13.508,4.667,14.12,2.954,35.249
2433,79.06,4.733,13.01,2.262,99.064
2434,13.381,4.401,12.888,3.022,33.692
2435,63.157,7.078,15.823,3.092,89.15
2436,31.94,4.795,12.786,2.924,52.445
2437,80.177,4.928,13.067,3.247,101.419
2438,21.753,4.661,12.899,3.168,42.482
2439,45.735,4.603,13.056,3.215,66.61
2440,27.184,4.709,13.377,2.942,48.211
2441,78.124,4.718,13.024,3.008,98.874
2442,14.505,4.414,12.841,3.136,34.895
2443,63.093,4.326,13.087,2.967,83.473
2444,13.724,4.697,12.814,3.151,34.386
2445,87.531,4.865,12.789,2.103,107.288
2446,13.642,4.404,14.46,3.11,35.616
2447,60.328,4.694,13.154,2.798,80.975
2448,13.503,4.253,12.945,2.987,33.688
2449,87.91,4.387,12.8,2.254,107.35
2450,13.131,4.641,12.958,3.08,33.81
2451,55.919,4.723,22.145,4.622,87.409
2452,13.04,4.487,12.956,4.462,34.944
2453,106.487,4.032,12.56,2.15,125.229
2454,13.759,4.73,12.983,3.241,34.713
2455,59.41,4.561,13.007,3.004,79.981
2456,13.568,4.247,12.839,3.002,33.656
2457,98.472,4.529,12.537,2.135,117.673
2458,12.921,4.334,14.892,3.134,35.28
2459,63.148,4.604,14.066,3.004,84.822
2460,14.311,4.562,12.941,2.859,34.672
2461,94.414,4.902,12.724,2.114,114.155
2462,13.938,4.314,14.637,3.225,36.113
2463,87.678,4.599,12.851,2.173,107.301
2464,13.844,4.613,14.803,3.213,36.473
2465,89.97,4.921,14.761,2.318,111.97
2466,13.671,4.11,12.837,3.038,33.656
2467,71.339,4.287,13.181,3.365,92.172
2468,42.001,4.559,12.894,3.08,62.534
2469,70.714,4.683,13.001,3.29,91.688
2470,29.317,4.25,12.838,3.242,49.647
2471,53.637,4.822,13.028,3.377,74.864
2472,26.09,4.778,12.881,3.073,46.822
2473,81.138,4.843,13.061,3.234,102.276
2474,19.434,4.145,12.919,3.188,39.687
2475,64.1,4.338,13.084,3.316,84.838
2476,12.659,4.692,12.96,2.992,33.303
2477,102.892,4.857,12.92,2.24,122.909
2478,11.553,4.586,13.598,3.126,32.862
2479,65.586,4.499,13.655,3.236,86.975
2480,13.725,4.161,12.882,3.048,33.815
2481,102.939,4.829,12.889,2.317,122.974
2482,13.078,4.614,35.945,9.333,62.97
2483,45.243,4.55,12.899,3.147,65.838
2484,35.838,4.556,12.822,3.175,56.391
2485,78.824,4.771,15.518,3.12,102.232
2486,22.324,4.539,12.84,3.128,42.83
2487,58.858,4.409,13.906,3.203,80.375
2488,18.082,4.784,12.824,3.05,38.741
2489,93.407,4.604,13.014,2.19,113.214
2490,11.596,4.494,14.09,2.993,33.173
2491,72.088,5.045,12.948,2.157,92.239
2492,12.098,4.823,12.867,3.129,32.917
2493,91.899,4.88,12.719,2.289,111.788
2494,12.135,4.693,13.882,3.067,33.776
2495,72.393,5.029,13.322,2.745,93.489
2496,13.306,5.132,13.828,2.98,35.246
2497,51.008,4.183,14.653,6.104,75.947
2498,47.546,4.474,14.811,3.421,70.252
2499,66.959,4.962,13.092,3.127,88.139
2500,15.041,4.164,12.821,3.091,35.117
2501,55.822,4.602,13.043,3.106,76.573
2502,11.826,4.427,12.868,3.044,32.165
2503,94.336,4.899,12.631,2.247,114.114
2504,13.206,4.408,15.278,2.941,35.833
2505,58.765,4.287,13.142,3.284,79.478
2506,11.916,4.629,14.612,2.891,34.048
2507,91.521,4.786,12.916,2.18,111.402
2508,13.211,4.384,14.942,2.972,35.509
2509,56.577,4.498,13.406,3.362,77.842
2510,24.027,4.373,12.901,2.978,44.28
2511,72.5,4.689,13.084,2.403,92.676
2512,13.228,3.869,12.969,3.048,33.115
2513,47.76,3.769,12.451,2.05,66.03
2514,9.15,3.562,14.795,3.124,30.631
2515,11.281,4.886,12.691,2.177,31.034
